Feature,Precision_Clase_0,Recall_Clase_0,F1_Clase_0,Precision_Clase_1,Recall_Clase_1,F1_Clase_1,Accuracy,AUC_ROC
+2.5cd8-5.5cd4+1.0cd11b_gr1,0.587109524,0.331,0.387630736,0.379785714,0.72,0.47958254,0.480809524,0.5255
-3.5cd8+3.5cd4-2.0cd11b_gr1,0.562919048,0.676166667,0.591601299,0.37587619,0.374333333,0.328773016,0.559952381,0.52525
-2.5cd8+4.0cd4-5.5cd11b_gr1,0.573757143,0.601166667,0.552161472,0.354185714,0.449333333,0.357568254,0.542761905,0.52525
+0.5cd8-5.0cd4+2.5cd11b_gr1,0.623580952,0.472166667,0.4987886,0.3707,0.578333333,0.429215873,0.51352381,0.52525
+1.5cd8-1.0cd4+1.5cd11b_gr1,0.561580952,0.621833333,0.569587013,0.411757143,0.428666667,0.380653968,0.550857143,0.52525
+3.0cd8-2.0cd4+3.0cd11b_gr1,0.561580952,0.621833333,0.569587013,0.411757143,0.428666667,0.380653968,0.550857143,0.52525
+3.5cd8+3.0cd4+5.5cd11b_gr1,0.556609524,0.298166667,0.367505339,0.400919048,0.752333333,0.510898413,0.474714286,0.52525
-5.5cd8+3.0cd4+5.0cd11b_gr1,0.621619048,0.386333333,0.443626551,0.379880952,0.663666667,0.470761905,0.492904762,0.525
-5.0cd8+5.0cd4+0.5cd11b_gr1,0.609214286,0.63,0.601446609,0.3993,0.42,0.385053968,0.551142857,0.525
-4.0cd8+2.5cd4+3.5cd11b_gr1,0.633061905,0.411333333,0.46299062,0.369647619,0.638666667,0.455380952,0.499047619,0.525
-2.5cd8+5.5cd4-2.0cd11b_gr1,0.5988,0.569,0.551794517,0.384833333,0.481,0.393761905,0.532571429,0.525
+1.0cd8-3.0cd4+1.5cd11b_gr1,0.592909524,0.557666667,0.539328427,0.38457619,0.492333333,0.393760317,0.529095238,0.525
+2.0cd8-6.0cd4+3.0cd11b_gr1,0.592909524,0.557666667,0.539328427,0.38457619,0.492333333,0.393760317,0.529095238,0.525
+2.5cd8-2.0cd4-4.5cd11b_gr1,0.6135,0.422333333,0.469361905,0.404090476,0.627666667,0.471752381,0.502904762,0.525
+4.0cd8-2.5cd4-3.5cd11b_gr1,0.633080952,0.411333333,0.462966378,0.369647619,0.638666667,0.455380952,0.498952381,0.525
+4.5cd8-3.0cd4+4.5cd11b_gr1,0.561247619,0.621333333,0.569110823,0.411590476,0.428666667,0.380520635,0.55052381,0.525
+5.5cd8-3.0cd4-5.0cd11b_gr1,0.621638095,0.386333333,0.443602309,0.379880952,0.663666667,0.470761905,0.492809524,0.525
-3.0cd8+4.0cd4-5.5cd11b_gr1,0.573557143,0.6005,0.551804329,0.353319048,0.449,0.357439683,0.542380952,0.52475
-0.5cd8+5.0cd4-2.5cd11b_gr1,0.623047619,0.470166667,0.497521934,0.3712,0.579333333,0.42988254,0.51252381,0.52475
+0.5cd8-1.0cd4-2.0cd11b_gr1,0.604,0.418166667,0.464003175,0.402542857,0.631333333,0.47204127,0.50152381,0.52475
+1.0cd8-2.0cd4-4.0cd11b_gr1,0.604,0.418166667,0.464003175,0.402542857,0.631333333,0.47204127,0.50152381,0.52475
+1.5cd8-3.0cd4-6.0cd11b_gr1,0.604,0.418166667,0.464003175,0.402542857,0.631333333,0.47204127,0.50152381,0.52475
+1.5cd8+5.5cd4+3.5cd11b_gr1,0.446966667,0.147833333,0.214322222,0.390838095,0.901666667,0.540288889,0.440285714,0.52475
-3.5cd8+4.5cd4+4.5cd11b_gr1,0.569685714,0.292666667,0.359375758,0.385157143,0.756333333,0.498901587,0.469619048,0.5245
-3.0cd8+2.5cd4+5.5cd11b_gr1,0.6157,0.424333333,0.471228571,0.401557143,0.624666667,0.46927619,0.503047619,0.5245
-3.0cd8-6.0cd4-4.0cd11b_gr1,0.449633333,0.1555,0.220860317,0.389414286,0.893,0.536566667,0.440238095,0.52425
-2.5cd8+2.5cd4+5.0cd11b_gr1,0.620333333,0.4305,0.476084127,0.404590476,0.618,0.467846032,0.50452381,0.52425
-2.0cd8+2.0cd4+4.0cd11b_gr1,0.620333333,0.4305,0.476084127,0.404590476,0.618,0.467846032,0.50452381,0.52425
-1.5cd8-3.0cd4-2.0cd11b_gr1,0.449633333,0.1555,0.220860317,0.389414286,0.893,0.536566667,0.440238095,0.52425
-1.5cd8+1.5cd4+3.0cd11b_gr1,0.620333333,0.4305,0.476084127,0.404590476,0.618,0.467846032,0.50452381,0.52425
-1.0cd8+1.0cd4+2.0cd11b_gr1,0.620333333,0.4305,0.476084127,0.404590476,0.618,0.467846032,0.50452381,0.52425
-0.5cd8+0.5cd4+1.0cd11b_gr1,0.620333333,0.4305,0.476084127,0.404590476,0.618,0.467846032,0.50452381,0.52425
+2.0cd8-5.5cd4+2.0cd11b_gr1,0.586633333,0.543833333,0.531053247,0.389161905,0.504666667,0.403322222,0.523952381,0.52425
+4.5cd8-4.5cd4-5.0cd11b_gr1,0.616438095,0.348333333,0.415202309,0.382661905,0.699666667,0.482880952,0.482190476,0.524
+5.0cd8-5.5cd4-6.0cd11b_gr1,0.616438095,0.348333333,0.415202309,0.382661905,0.699666667,0.482880952,0.482190476,0.524
+5.0cd8-5.0cd4-5.5cd11b_gr1,0.616438095,0.348333333,0.415202309,0.382661905,0.699666667,0.482880952,0.482190476,0.524
-4.0cd8-1.5cd4-1.0cd11b_gr1,0.527909524,0.305,0.35008153,0.368442857,0.742,0.478780952,0.478,0.5235
-2.0cd8+4.5cd4-1.5cd11b_gr1,0.581728571,0.479666667,0.493127128,0.389480952,0.567333333,0.432974603,0.511904762,0.5235
-1.0cd8-3.5cd4-6.0cd11b_gr1,0.535,0.276,0.34288254,0.404885714,0.771,0.517449206,0.468095238,0.5235
+1.5cd8-2.0cd4+2.5cd11b_gr1,0.574357143,0.607333333,0.555558297,0.353928571,0.439666667,0.353644444,0.542761905,0.5235
+2.0cd8-4.5cd4+1.5cd11b_gr1,0.581728571,0.479666667,0.493127128,0.389480952,0.567333333,0.432974603,0.511904762,0.5235
+3.0cd8-4.0cd4+5.0cd11b_gr1,0.574357143,0.607333333,0.555558297,0.353928571,0.439666667,0.353644444,0.542761905,0.5235
+3.5cd8-4.0cd4+5.0cd11b_gr1,0.574357143,0.607333333,0.555558297,0.353928571,0.439666667,0.353644444,0.542761905,0.5235
+4.0cd8-4.5cd4+5.5cd11b_gr1,0.574357143,0.607333333,0.555558297,0.353928571,0.439666667,0.353644444,0.542761905,0.5235
-6.0cd8-3.0cd4-2.5cd11b_gr1,0.484566667,0.174666667,0.243692063,0.384561905,0.871333333,0.52842381,0.44347619,0.523
-4.5cd8+3.0cd4-5.5cd11b_gr1,0.567447619,0.618333333,0.56935368,0.41142381,0.427666667,0.380187302,0.547952381,0.523
+1.0cd8-2.5cd4+4.0cd11b_gr1,0.569080952,0.595666667,0.547878355,0.353419048,0.450333333,0.357980952,0.539904762,0.523
+1.5cd8-3.5cd4+5.5cd11b_gr1,0.569080952,0.595666667,0.547878355,0.353419048,0.450333333,0.357980952,0.539904762,0.523
+1.5cd8-2.5cd4+4.0cd11b_gr1,0.569080952,0.595666667,0.547878355,0.353419048,0.450333333,0.357980952,0.539904762,0.523
+2.0cd8-3.5cd4+5.5cd11b_gr1,0.569080952,0.595666667,0.547878355,0.353419048,0.450333333,0.357980952,0.539904762,0.523
+2.5cd8-1.5cd4-2.0cd11b_gr1,0.6383,0.387666667,0.445996104,0.363895238,0.658333333,0.457052381,0.491761905,0.523
+2.5cd8+5.5cd4+2.0cd11b_gr1,0.534066667,0.255,0.322785714,0.383,0.791,0.507612698,0.465333333,0.523
+3.0cd8-3.5cd4-0.5cd11b_gr1,0.591242857,0.588,0.573660895,0.424133333,0.458,0.413365079,0.539380952,0.523
+5.0cd8-3.0cd4-4.0cd11b_gr1,0.6383,0.387666667,0.445996104,0.363895238,0.658333333,0.457052381,0.491761905,0.523
+4.5cd8-4.5cd4-0.5cd11b_gr1,0.604085714,0.615166667,0.592769408,0.409166667,0.430333333,0.394592063,0.54552381,0.52275
-5.0cd8+5.0cd4+5.5cd11b_gr1,0.614438095,0.347333333,0.413868975,0.381661905,0.697666667,0.481547619,0.480857143,0.5225
-4.5cd8+4.5cd4+5.0cd11b_gr1,0.614438095,0.347333333,0.413868975,0.381661905,0.697666667,0.481547619,0.480857143,0.5225
-3.5cd8-4.5cd4-3.0cd11b_gr1,0.452466667,0.144333333,0.211484127,0.390071429,0.900666667,0.539184127,0.436857143,0.5225
-3.0cd8+5.0cd4+1.0cd11b_gr1,0.498142857,0.425666667,0.429727561,0.41367619,0.619333333,0.460290476,0.505190476,0.5225
-1.5cd8-6.0cd4-2.0cd11b_gr1,0.524366667,0.247666667,0.311795238,0.383390476,0.797333333,0.507514286,0.462666667,0.5225
-1.5cd8+2.5cd4+0.5cd11b_gr1,0.498142857,0.425666667,0.429727561,0.41367619,0.619333333,0.460290476,0.505190476,0.5225
-1.0cd8-3.0cd4-5.0cd11b_gr1,0.529666667,0.274,0.340139683,0.404319048,0.771,0.516925397,0.466809524,0.5225
-0.5cd8-2.5cd4-4.0cd11b_gr1,0.529666667,0.274,0.340139683,0.404319048,0.771,0.516925397,0.466809524,0.5225
-0.5cd8-1.5cd4-2.5cd11b_gr1,0.529666667,0.274,0.340139683,0.404319048,0.771,0.516925397,0.466809524,0.5225
-5.5cd8+4.0cd4-5.5cd11b_gr1,0.562809524,0.639166667,0.579634776,0.399914286,0.405333333,0.36428254,0.552285714,0.52225
+0.5cd8-6.0cd4+2.0cd11b_gr1,0.606457143,0.522833333,0.520993939,0.383647619,0.521666667,0.406442857,0.519952381,0.52225
+0.5cd8-2.5cd4-5.5cd11b_gr1,0.6063,0.354166667,0.42017619,0.398490476,0.690333333,0.490820635,0.484380952,0.52225
+0.5cd8-2.0cd4-4.5cd11b_gr1,0.6063,0.354166667,0.42017619,0.398490476,0.690333333,0.490820635,0.484380952,0.52225
-5.5cd8+3.0cd4-5.0cd11b_gr1,0.558580952,0.614666667,0.565056854,0.411647619,0.429333333,0.380996825,0.546095238,0.522
-2.0cd8+3.5cd4-5.5cd11b_gr1,0.568480952,0.594666667,0.547100577,0.351419048,0.449333333,0.356647619,0.538904762,0.522
-1.5cd8+2.5cd4-4.0cd11b_gr1,0.568480952,0.594666667,0.547100577,0.351419048,0.449333333,0.356647619,0.538904762,0.522
-1.5cd8+3.5cd4-5.5cd11b_gr1,0.568480952,0.594666667,0.547100577,0.351419048,0.449333333,0.356647619,0.538904762,0.522
-1.0cd8+2.5cd4-4.0cd11b_gr1,0.568480952,0.594666667,0.547100577,0.351419048,0.449333333,0.356647619,0.538904762,0.522
+2.5cd8+4.5cd4+3.0cd11b_gr1,0.4461,0.153666667,0.218412698,0.388057143,0.890333333,0.534739683,0.437952381,0.522
-4.0cd8+2.0cd4+3.5cd11b_gr1,0.631461905,0.414166667,0.463908081,0.367814286,0.629333333,0.450638095,0.497333333,0.52175
-1.5cd8+4.5cd4-2.0cd11b_gr1,0.592842857,0.560833333,0.542445887,0.380285714,0.482666667,0.389231746,0.525809524,0.52175
-1.0cd8+2.0cd4+4.0cd11b_gr1,0.599333333,0.416166667,0.461146032,0.400742857,0.627333333,0.469555556,0.498857143,0.52175
-0.5cd8+1.0cd4+2.0cd11b_gr1,0.599333333,0.416166667,0.461146032,0.400742857,0.627333333,0.469555556,0.498857143,0.52175
+3.5cd8-2.0cd4-4.5cd11b_gr1,0.613642857,0.430166667,0.47215772,0.395757143,0.613333333,0.460885714,0.500761905,0.52175
+4.5cd8+2.5cd4+2.0cd11b_gr1,0.4181,0.132166667,0.192733333,0.38567619,0.911333333,0.537626984,0.432238095,0.52175
+5.5cd8+2.5cd4+3.0cd11b_gr1,0.426733333,0.1345,0.197695238,0.388085714,0.909,0.539206349,0.432761905,0.52175
-3.5cd8-0.5cd4-1.5cd11b_gr1,0.426233333,0.141666667,0.203604762,0.384590476,0.901333333,0.534195238,0.433666667,0.5215
-1.0cd8-3.5cd4-5.5cd11b_gr1,0.529,0.272,0.338120635,0.403552381,0.771,0.516268254,0.46552381,0.5215
-0.5cd8-3.0cd4-4.5cd11b_gr1,0.529,0.272,0.338120635,0.403552381,0.771,0.516268254,0.46552381,0.5215
+0.5cd8-4.5cd4+1.5cd11b_gr1,0.605957143,0.521333333,0.520036797,0.383314286,0.521666667,0.406242857,0.518952381,0.5215
+1.0cd8-4.0cd4-0.5cd11b_gr1,0.541466667,0.306333333,0.361312698,0.39012381,0.736666667,0.491496825,0.474142857,0.5215
+2.5cd8-2.5cd4-5.5cd11b_gr1,0.609166667,0.420333333,0.46727619,0.402257143,0.622666667,0.468919048,0.5,0.5215
+3.5cd8-3.5cd4+2.0cd11b_gr1,0.563585714,0.679666667,0.593290188,0.360542857,0.363333333,0.317439683,0.558619048,0.5215
+4.0cd8-2.0cd4-3.5cd11b_gr1,0.631347619,0.413666667,0.463617172,0.367814286,0.629333333,0.450638095,0.496904762,0.5215
-4.0cd8+4.5cd4-5.5cd11b_gr1,0.572257143,0.605833333,0.553947186,0.350728571,0.436666667,0.350811111,0.540619048,0.52125
-3.5cd8+2.0cd4+4.5cd11b_gr1,0.612833333,0.430166667,0.472246032,0.39562381,0.612333333,0.460542857,0.50047619,0.52125
-3.5cd8+4.0cd4-5.0cd11b_gr1,0.572257143,0.605833333,0.553947186,0.350728571,0.436666667,0.350811111,0.540619048,0.52125
-3.0cd8+4.0cd4-5.0cd11b_gr1,0.572257143,0.605833333,0.553947186,0.350728571,0.436666667,0.350811111,0.540619048,0.52125
-2.0cd8+1.5cd4+3.0cd11b_gr1,0.6218,0.394166667,0.451322222,0.394147619,0.648333333,0.473439683,0.493,0.52125
-1.5cd8+2.0cd4-2.5cd11b_gr1,0.572257143,0.605833333,0.553947186,0.350728571,0.436666667,0.350811111,0.540619048,0.52125
+2.0cd8-6.0cd4+3.5cd11b_gr1,0.604061905,0.488166667,0.500339827,0.37492381,0.554333333,0.415190476,0.515190476,0.52125
+5.5cd8-3.0cd4+5.0cd11b_gr1,0.558614286,0.617166667,0.566220346,0.409314286,0.425333333,0.377730159,0.546428571,0.52125
-6.0cd8+5.5cd4-5.5cd11b_gr1,0.584733333,0.744,0.644776335,0.344909524,0.298,0.293620635,0.57852381,0.521
-5.5cd8+3.0cd4+4.5cd11b_gr1,0.629128571,0.417666667,0.466469986,0.366547619,0.624333333,0.448290476,0.497285714,0.521
-5.5cd8+5.0cd4-5.0cd11b_gr1,0.584733333,0.744,0.644776335,0.344909524,0.298,0.293620635,0.57852381,0.521
-5.0cd8+4.5cd4-4.5cd11b_gr1,0.584733333,0.744,0.644776335,0.344909524,0.298,0.293620635,0.57852381,0.521
-4.5cd8+4.0cd4-4.0cd11b_gr1,0.584733333,0.744,0.644776335,0.344909524,0.298,0.293620635,0.57852381,0.521
-4.0cd8-2.5cd4-1.5cd11b_gr1,0.4375,0.169333333,0.226644444,0.375795238,0.872666667,0.520042857,0.439619048,0.521
-2.5cd8+4.5cd4-6.0cd11b_gr1,0.572580952,0.595333333,0.548673593,0.354319048,0.446666667,0.356739683,0.537714286,0.521
+1.5cd8-3.0cd4-5.5cd11b_gr1,0.600066667,0.413333333,0.459279365,0.39817619,0.628666667,0.46824127,0.497571429,0.521
+5.5cd8-3.0cd4-4.5cd11b_gr1,0.629147619,0.417666667,0.466445743,0.366547619,0.624333333,0.448290476,0.497190476,0.521
-5.0cd8+1.0cd4+2.5cd11b_gr1,0.614795238,0.5925,0.558227273,0.319747619,0.449,0.348125397,0.538333333,0.52075
-4.5cd8+5.0cd4-6.0cd11b_gr1,0.570257143,0.604833333,0.552613853,0.350461905,0.436666667,0.350588889,0.540047619,0.52075
-1.0cd8-4.0cd4-6.0cd11b_gr1,0.526,0.2705,0.336120635,0.403252381,0.771,0.51598254,0.46452381,0.52075
-1.0cd8-3.0cd4-4.5cd11b_gr1,0.526,0.2705,0.336120635,0.403252381,0.771,0.51598254,0.46452381,0.52075
-1.0cd8-2.5cd4-4.0cd11b_gr1,0.526,0.2705,0.336120635,0.403252381,0.771,0.51598254,0.46452381,0.52075
-0.5cd8-2.0cd4-3.0cd11b_gr1,0.526,0.2705,0.336120635,0.403252381,0.771,0.51598254,0.46452381,0.52075
+2.5cd8-0.5cd4-0.5cd11b_gr1,0.576647619,0.6225,0.568313276,0.391057143,0.419,0.362685714,0.54447619,0.52075
+5.0cd8-1.0cd4-1.0cd11b_gr1,0.576647619,0.6225,0.568313276,0.391057143,0.419,0.362685714,0.54447619,0.52075
-6.0cd8+3.0cd4+5.0cd11b_gr1,0.629395238,0.415666667,0.464327128,0.364847619,0.625333333,0.447552381,0.49647619,0.5205
-5.5cd8+2.5cd4+4.5cd11b_gr1,0.629395238,0.415666667,0.464327128,0.364847619,0.625333333,0.447552381,0.49647619,0.5205
-5.0cd8+1.0cd4+1.0cd11b_gr1,0.576504762,0.622,0.56805873,0.391057143,0.419,0.362685714,0.544190476,0.5205
-4.5cd8+3.0cd4+4.0cd11b_gr1,0.620571429,0.368333333,0.427526118,0.365561905,0.672666667,0.463026984,0.483857143,0.5205
-3.0cd8+1.5cd4+2.5cd11b_gr1,0.629395238,0.415666667,0.464327128,0.364847619,0.625333333,0.447552381,0.49647619,0.5205
-2.5cd8+0.5cd4+0.5cd11b_gr1,0.576504762,0.622,0.56805873,0.391057143,0.419,0.362685714,0.544190476,0.5205
+0.5cd8+1.5cd4+2.5cd11b_gr1,0.525666667,0.27,0.336139683,0.402719048,0.771,0.515925397,0.464809524,0.5205
+0.5cd8+2.5cd4+4.0cd11b_gr1,0.525666667,0.27,0.336139683,0.402719048,0.771,0.515925397,0.464809524,0.5205
+1.0cd8-2.0cd4-3.5cd11b_gr1,0.605266667,0.378,0.435984127,0.3907,0.663,0.476512698,0.488285714,0.5205
+1.0cd8+3.0cd4+5.0cd11b_gr1,0.525666667,0.27,0.336139683,0.402719048,0.771,0.515925397,0.464809524,0.5205
+1.5cd8-5.0cd4+2.5cd11b_gr1,0.587809524,0.548,0.532249062,0.38057619,0.493,0.392593651,0.524,0.5205
+1.5cd8-2.5cd4-4.5cd11b_gr1,0.605266667,0.378,0.435984127,0.3907,0.663,0.476512698,0.488285714,0.5205
+2.5cd8-5.0cd4-1.0cd11b_gr1,0.48527619,0.443,0.439505339,0.42667619,0.598,0.458839683,0.509190476,0.5205
+4.5cd8-3.0cd4-4.0cd11b_gr1,0.620590476,0.368333333,0.427501876,0.365561905,0.672666667,0.463026984,0.483761905,0.5205
-3.5cd8+2.5cd4+3.5cd11b_gr1,0.618619048,0.3895,0.445591631,0.372880952,0.651,0.462019048,0.489285714,0.52025
-1.5cd8+4.0cd4+1.0cd11b_gr1,0.480509524,0.425166667,0.425054545,0.41012381,0.615333333,0.454830159,0.503047619,0.52025
+0.5cd8-3.5cd4-6.0cd11b_gr1,0.527133333,0.274166667,0.338996825,0.401528571,0.766333333,0.513511111,0.464714286,0.52025
+3.0cd8-1.5cd4-2.5cd11b_gr1,0.629280952,0.415166667,0.464036219,0.364847619,0.625333333,0.447552381,0.496047619,0.52025
+3.5cd8-2.5cd4-3.5cd11b_gr1,0.618619048,0.3895,0.445591631,0.372880952,0.651,0.462019048,0.489285714,0.52025
+5.5cd8-2.5cd4-4.5cd11b_gr1,0.629280952,0.415166667,0.464036219,0.364847619,0.625333333,0.447552381,0.496047619,0.52025
-4.5cd8+2.0cd4+4.0cd11b_gr1,0.629061905,0.415666667,0.46423189,0.364347619,0.624333333,0.446885714,0.496142857,0.52
-1.0cd8-5.0cd4-2.5cd11b_gr1,0.4671,0.185333333,0.245415873,0.37802381,0.854666667,0.517738095,0.446904762,0.52
+2.0cd8-3.5cd4-6.0cd11b_gr1,0.602933333,0.377,0.434707937,0.390366667,0.663,0.476226984,0.487666667,0.52
+1.5cd8-3.0cd4+4.0cd11b_gr1,0.571838095,0.592833333,0.547257143,0.354719048,0.446666667,0.357311111,0.536238095,0.51975
+4.5cd8-2.0cd4-4.0cd11b_gr1,0.628947619,0.415166667,0.463940981,0.364347619,0.624333333,0.446885714,0.495714286,0.51975
+4.5cd8+4.5cd4+3.5cd11b_gr1,0.428033333,0.142166667,0.204244444,0.387380952,0.897333333,0.535701587,0.432380952,0.51975
+5.0cd8+2.5cd4+5.5cd11b_gr1,0.474066667,0.2285,0.28937619,0.391147619,0.811,0.516534921,0.453666667,0.51975
+0.5cd8+3.0cd4+4.5cd11b_gr1,0.525,0.268,0.334120635,0.401952381,0.771,0.515268254,0.46352381,0.5195
+1.0cd8+3.5cd4+5.5cd11b_gr1,0.525,0.268,0.334120635,0.401952381,0.771,0.515268254,0.46352381,0.5195
+2.0cd8-3.5cd4+4.5cd11b_gr1,0.570838095,0.592333333,0.546590476,0.354619048,0.446666667,0.357215873,0.535904762,0.5195
+4.5cd8-2.5cd4+4.5cd11b_gr1,0.564880952,0.614,0.566637807,0.40782381,0.425,0.377877778,0.544238095,0.5195
+5.5cd8+4.5cd4+4.0cd11b_gr1,0.4075,0.136333333,0.193214286,0.384380952,0.902666667,0.534466667,0.431238095,0.5195
-6.0cd8+1.0cd4+1.5cd11b_gr1,0.59437619,0.5795,0.54261342,0.317847619,0.459,0.347847619,0.534142857,0.51925
-6.0cd8+1.0cd4+3.0cd11b_gr1,0.615761905,0.591166667,0.558241558,0.319890476,0.447333333,0.347687302,0.536380952,0.51925
-5.5cd8+4.5cd4+5.5cd11b_gr1,0.612204762,0.352166667,0.41609596,0.374128571,0.686333333,0.472790476,0.47952381,0.51925
-5.0cd8+4.0cd4+5.0cd11b_gr1,0.612204762,0.352166667,0.41609596,0.374128571,0.686333333,0.472790476,0.47952381,0.51925
-3.0cd8+0.5cd4+1.5cd11b_gr1,0.615761905,0.591166667,0.558241558,0.319890476,0.447333333,0.347687302,0.536380952,0.51925
-3.0cd8+2.5cd4+3.0cd11b_gr1,0.612204762,0.352166667,0.41609596,0.374128571,0.686333333,0.472790476,0.47952381,0.51925
-2.5cd8+2.0cd4+2.5cd11b_gr1,0.612204762,0.352166667,0.41609596,0.374128571,0.686333333,0.472790476,0.47952381,0.51925
+2.5cd8-2.0cd4-2.5cd11b_gr1,0.612204762,0.352166667,0.41609596,0.374128571,0.686333333,0.472790476,0.47952381,0.51925
+3.0cd8-2.5cd4-3.0cd11b_gr1,0.612204762,0.352166667,0.41609596,0.374128571,0.686333333,0.472790476,0.47952381,0.51925
+5.0cd8-4.0cd4-5.0cd11b_gr1,0.612204762,0.352166667,0.41609596,0.374128571,0.686333333,0.472790476,0.47952381,0.51925
+5.0cd8+4.0cd4+3.5cd11b_gr1,0.4065,0.135833333,0.192547619,0.384247619,0.902666667,0.534355556,0.430952381,0.51925
+5.5cd8-4.5cd4-5.5cd11b_gr1,0.612204762,0.352166667,0.41609596,0.374128571,0.686333333,0.472790476,0.47952381,0.51925
+5.5cd8-4.0cd4+5.5cd11b_gr1,0.560542857,0.641166667,0.579272872,0.393247619,0.397333333,0.35708254,0.550952381,0.51925
+5.5cd8-1.0cd4-1.5cd11b_gr1,0.594242857,0.5795,0.542518182,0.318180952,0.459,0.347980952,0.534095238,0.51925
-5.5cd8+1.0cd4+1.5cd11b_gr1,0.594042857,0.579,0.542184848,0.317847619,0.459,0.347847619,0.533809524,0.519
-4.5cd8-4.5cd4-3.5cd11b_gr1,0.427033333,0.142666667,0.204444444,0.386028571,0.895333333,0.534204762,0.43247619,0.519
+2.5cd8-2.5cd4+3.0cd11b_gr1,0.56882381,0.601,0.550563059,0.349728571,0.437,0.350850794,0.538,0.519
+4.5cd8-1.5cd4-4.0cd11b_gr1,0.625038095,0.466,0.495683261,0.371390476,0.572,0.429592063,0.506761905,0.519
+5.5cd8-1.0cd4-1.0cd11b_gr1,0.575014286,0.615333333,0.564454545,0.388290476,0.422666667,0.363806349,0.54147619,0.519
-5.5cd8+1.0cd4+1.0cd11b_gr1,0.574871429,0.614833333,0.5642,0.388290476,0.422666667,0.363806349,0.541190476,0.51875
-4.5cd8+1.5cd4+4.0cd11b_gr1,0.624885714,0.4655,0.495440837,0.371390476,0.572,0.429592063,0.50652381,0.51875
-1.5cd8-4.0cd4-6.0cd11b_gr1,0.513133333,0.259833333,0.325444444,0.403185714,0.777666667,0.518025397,0.461190476,0.51875
-1.5cd8-3.5cd4-5.0cd11b_gr1,0.513133333,0.259833333,0.325444444,0.403185714,0.777666667,0.518025397,0.461190476,0.51875
-1.5cd8+3.0cd4-4.0cd11b_gr1,0.571238095,0.591833333,0.546479365,0.352719048,0.445666667,0.355977778,0.535238095,0.51875
+0.5cd8+2.0cd4+3.0cd11b_gr1,0.522,0.2665,0.332120635,0.401652381,0.771,0.51498254,0.46252381,0.51875
+1.0cd8+2.5cd4+4.0cd11b_gr1,0.522,0.2665,0.332120635,0.401652381,0.771,0.51498254,0.46252381,0.51875
+1.0cd8+3.0cd4+4.5cd11b_gr1,0.522,0.2665,0.332120635,0.401652381,0.771,0.51498254,0.46252381,0.51875
+2.0cd8-2.0cd4+2.5cd11b_gr1,0.568490476,0.6005,0.550086869,0.349561905,0.437,0.35071746,0.537666667,0.51875
+3.5cd8-3.5cd4+4.5cd11b_gr1,0.568490476,0.6005,0.550086869,0.349561905,0.437,0.35071746,0.537666667,0.51875
+4.0cd8-4.0cd4+5.0cd11b_gr1,0.568490476,0.6005,0.550086869,0.349561905,0.437,0.35071746,0.537666667,0.51875
+4.5cd8-4.5cd4+5.5cd11b_gr1,0.568490476,0.6005,0.550086869,0.349561905,0.437,0.35071746,0.537666667,0.51875
+5.0cd8-3.0cd4+5.5cd11b_gr1,0.561980952,0.6125,0.564582251,0.40852381,0.425,0.377949206,0.543285714,0.51875
-3.0cd8-2.5cd4-4.5cd11b_gr1,0.55317619,0.298666667,0.366108514,0.391595238,0.738333333,0.499669841,0.469571429,0.5185
-3.0cd8+5.5cd4-4.5cd11b_gr1,0.572914286,0.617333333,0.559854545,0.346980952,0.419666667,0.340449206,0.542380952,0.5185
-2.0cd8+3.5cd4-4.5cd11b_gr1,0.570238095,0.591333333,0.545812698,0.352619048,0.445666667,0.35588254,0.534904762,0.5185
+1.0cd8-5.5cd4-2.5cd11b_gr1,0.433533333,0.155333333,0.21582381,0.380904762,0.881666667,0.52641746,0.43747619,0.5185
-6.0cd8+3.0cd4+5.5cd11b_gr1,0.618719048,0.393166667,0.446707504,0.370180952,0.643333333,0.457319048,0.489238095,0.51825
-5.0cd8+2.5cd4+4.5cd11b_gr1,0.618719048,0.393166667,0.446707504,0.370180952,0.643333333,0.457319048,0.489238095,0.51825
-3.5cd8+2.5cd4+5.0cd11b_gr1,0.6192,0.394166667,0.450046032,0.390814286,0.642333333,0.468753968,0.49047619,0.51825
-3.5cd8+3.0cd4+5.5cd11b_gr1,0.6192,0.394166667,0.450046032,0.390814286,0.642333333,0.468753968,0.49047619,0.51825
-2.0cd8+4.0cd4-3.5cd11b_gr1,0.576938095,0.6215,0.564971429,0.349147619,0.415,0.340125397,0.543428571,0.51825
-0.5cd8+2.0cd4+4.5cd11b_gr1,0.5983,0.350166667,0.414842857,0.396090476,0.686333333,0.487773016,0.480380952,0.51825
-0.5cd8+2.5cd4+5.5cd11b_gr1,0.5983,0.350166667,0.414842857,0.396090476,0.686333333,0.487773016,0.480380952,0.51825
+2.5cd8-3.0cd4-0.5cd11b_gr1,0.57857619,0.5685,0.557445022,0.422533333,0.468,0.41691746,0.531238095,0.51825
+3.5cd8-5.0cd4+4.5cd11b_gr1,0.577361905,0.586833333,0.543851804,0.354114286,0.449666667,0.358457143,0.533714286,0.51825
+5.0cd8-6.0cd4-1.0cd11b_gr1,0.57857619,0.5685,0.557445022,0.422533333,0.468,0.41691746,0.531238095,0.51825
